"site"	"DATE"	"GPP_f"	"Reco"	"pot_rad"	"SWIN_1_1_1"	"VPD.x"	"air_p_mean"	"P_RAIN_1_1_1"	"TA_1_1_1"	"TS_1_1_1"	"TS_2_1_1"	"TS_3_1_1"	"WTH"	"LE_f"	"NEE_uStar_f"	"FCH4_gf_RF"	"FCH4"
"Hogg"	"2021-05-22 12:00:00"	3.74031695689901	1.17755695689901	1137.74150835612	599.806	192.622	96156.7	0	4.43900000000002	8.62100000000004	10.789	9.25	NA	62.3034	-2.56276	-0.00109969	-0.00109969
"Hogg"	"2021-05-22 12:30:00"	4.71563169400711	1.22521169400711	1150.45334106707	701.635	225.222	96187.7	0	5.21900000000005	10.018	12.255	10.947	NA	84.1273	-3.49042	-0.00569768	-0.00569768
"Hogg"	"2021-05-22 13:00:00"	3.09473716783048	1.22545716783048	1150.45334106707	449.084	210.676	96225.4	0	5.22300000000001	9.60000000000002	11.5700000000001	9.86000000000001	NA	52.3411	-1.86928	0.00195387	0.00195387
"Hogg"	"2021-05-22 13:30:00"	4.21666393095855	1.26876393095855	1137.74150835612	488.66	229.72	96238.6	0	5.92600000000004	10.024	12.61	10.512	NA	58.9678	-2.9479	-0.00799519	-0.00799519
"Hogg"	"2021-05-22 14:00:00"	4.48206984453385	1.31200984453385	1108.93995107365	568.315	264.88	96234.9	0	6.62300000000005	11.682	14.484	11.869	NA	58.3706	-3.17006	-0.00142799	-0.00142799
"Hogg"	"2021-05-22 14:30:00"	4.26582555303282	1.30883555303282	1071.67074333276	782.269	262.003	96221.4	0	6.572	11.895	15.185	11.516	NA	60.0541	-2.95699	0.00133908	0.00133908
"Hogg"	"2021-05-22 15:00:00"	4.68117175010138	1.32497175010138	1016.03040729979	555.347	276.69	96216	0	6.83100000000002	11.654	13.796	11.184	NA	58.3869	-3.3562	-0.00812733	-0.00812733
"Hogg"	"2021-05-22 15:30:00"	2.85708656857806	1.32166656857806	956.743659446214	470.984	266.925	96249.7	0	6.77800000000002	10.911	12.744	10.725	NA	38.6297	-1.53542	0.00215353	0.00215353
"Hogg"	"2021-05-22 16:00:00"	3.29335376082376	1.34008376082376	878.056341613404	502.895	283.613	96234	0	7.07300000000004	11.059	12.998	10.89	NA	48.5905	-1.95327	-0.00323421	-0.00323421
"Hogg"	"2021-05-22 16:30:00"	4.08090818513901	1.32852818513901	800.792347537379	446.481	274.183	96242.8	0	6.88800000000003	11.025	12.699	10.492	NA	46.9423	-2.75238	-0.0102494	-0.0102494
"Hogg"	"2021-05-22 17:00:00"	3.02116888432689	1.32515888432689	704.420458578085	365.516	263.611	96251.2	0	6.834	10.084	11.963	10.188	NA	42.3267	-1.69601	-0.00306037	-0.00306037
"Hogg"	"2021-05-22 17:30:00"	3.44280005803013	1.36112005803013	614.444631791109	463.288	295.84	96224.2	0	7.40900000000005	11.023	13.358	10.899	NA	56.7936	-2.08168	-0.000770165	-0.000770165
"Hogg"	"2021-05-22 18:00:00"	3.31671551650051	1.36745551650051	506.95575667583	434.923	307.611	96216.7	0	7.51000000000005	10.64	12.408	10.463	NA	45.4608	-1.94926	-0.000237929	-0.000237929
"Hogg"	"2021-05-22 18:30:00"	2.24670076029274	1.32060676029275	410.399801081352	275.616	255.85	96239.4	0	6.76100000000002	9.108	10.256	8.97500000000002	NA	28.5677	-0.926094	-0.000154289	-0.000154289
"Hogg"	"2021-05-22 19:00:00"	2.18936970617433	1.27519770617433	299.119129015429	201.194	209.509	96248.5	0	6.03000000000003	7.96900000000005	8.80600000000004	7.80500000000001	NA	20.8444	-0.914172	0.00187387	0.00187387
"Hogg"	"2021-05-22 19:30:00"	1.57876961790535	1.23061461790535	202.563173420951	112.988	160.842	96262.8	0	5.30700000000002	6.71900000000005	7.137	6.517	NA	12.9998	-0.348155	0.000863427	0.000863427
"Hogg"	"2021-05-22 20:00:00"	1.11505555037664	1.19815465037664	95.0742983056721	65.2325	122.863	96242.6	0	4.77700000000004	5.74700000000001	5.98600000000005	5.60000000000002	NA	10.9542	0.0830991	0.000886232	0.000886232
"Hogg"	"2021-05-22 20:30:00"	0.790858658648795	1.19040565864879	5.0984715186964	42.5719	125.655	96240.1	0	4.65000000000003	5.27200000000005	5.43300000000005	5.20000000000005	NA	11.6899	0.399547	0.00116092	0.00116092
"Hogg"	"2021-05-22 21:00:00"	0.696412983604767	1.17451698360477	0	21.4697	116.895	96243.3	0	4.38900000000001	4.786	4.87600000000003	4.745	NA	8.5557	0.478104	0.000221592	0.000221592
"Hogg"	"2021-05-22 21:30:00"	0.636008438270381	1.17087143827038	0	6.23689	114.688	96234.8	0	4.32900000000001	4.50800000000004	4.55900000000003	4.52500000000003	NA	6.22257	0.534863	0.000215712	0.000215712
"Hogg"	"2021-05-22 22:00:00"	0.532136256257846	1.17500325625785	0	0.552745	120.929	96225.6	0	4.39700000000005	4.452	4.48000000000002	4.48600000000005	NA	5.46957	0.642867	0.00219906	0.00219906
"Hogg"	"2021-05-22 22:30:00"	0.429067549406498	1.1757935494065	0	-0.570894	128.663	96243.3	0	4.41000000000003	4.41500000000002	4.44	4.46500000000003	NA	13.5812	0.746726	0.00156065	0.00156065
"Hogg"	"2021-05-22 23:00:00"	0.533793242661908	1.16728924266191	0	-0.748208	123.237	96317.4	0	4.27000000000004	4.303	4.31200000000001	4.32600000000002	NA	9.66563	0.633496	0.00172219	0.00172219
"Hogg"	"2021-05-22 23:30:00"	0.470853771356911	1.15661877135691	0	-0.691545	116.76	96336.2	0	4.09400000000005	4.13400000000001	4.15200000000004	4.16800000000001	NA	15.3212	0.685765	0.000577589	0.000577589
"Hogg"	"2021-05-23 00:00:00"	0.262482908528319	1.15419690852832	0	-0.574226	119.176	96313	0	4.05400000000003	4.06400000000002	4.09100000000001	4.11700000000002	NA	15.7557	0.891714	-0.0014187	-0.0014187
"Hogg"	"2021-05-23 00:30:00"	0.5845730924853	1.1606780924853	0	-0.471255	120.187	96318.7	0	4.161	4.15600000000001	4.19600000000003	4.22800000000001	NA	14.3157	0.576105	0.00264611	0.00264611
"Hogg"	"2021-05-23 01:00:00"	0.146374114146254	1.16771411414625	0	-0.447124	122.002	96309.2	0	4.27700000000004	4.262	4.30400000000003	4.33800000000002	NA	14.7801	1.02134	-0.00105423	-0.00105423
"Hogg"	"2021-05-23 01:30:00"	0.654468983604767	1.17451698360477	0	-0.470044	122.517	96286.9	0	4.38900000000001	4.36400000000003	4.40500000000003	4.43000000000001	NA	12.6007	0.520048	-0.00128935	-0.00128935
"Hogg"	"2021-05-23 02:00:00"	0.490417683693087	1.17488168369309	0	-0.682934	119.067	96253.6	0	4.39500000000004	4.37300000000005	4.39700000000005	4.41200000000003	NA	12.1521	0.684464	-0.00421546	-0.00421546
"Hogg"	"2021-05-23 02:30:00"	0.253437092818905	1.16807831862536	0	-1.21832	94.8743	96248.6	0	4.28300000000002	4.26400000000001	4.22200000000004	4.19800000000004	NA	18.580166469697	0.923731918032787	-0.00166383	-0.00166383
"Hogg"	"2021-05-23 03:00:00"	0.282989086390685	1.15032444870953	0	-1.65561	62	96218.3	0	3.99000000000001	4.00300000000004	3.82800000000003	3.85300000000001	NA	18.0337440933333	0.874794573529412	-0.00926424836410833	NA
"Hogg"	"2021-05-23 03:30:00"	0.524183575768584	1.14331357576858	0	-1.00926	50.373	96178.5	0	3.87400000000002	3.88600000000002	3.80400000000003	3.86900000000003	NA	-2.46913	0.61913	-4.95192e-05	-4.95192e-05
"Hogg"	"2021-05-23 04:00:00"	0.779944418246161	1.14005341824616	0	-0.532253	48.4488	96172.6	0	3.82000000000005	3.81200000000001	3.80500000000001	3.83000000000004	NA	-2.17439	0.881946805555556	0.00023667	0.00023667
"Hogg"	"2021-05-23 04:30:00"	0.87504960370442	1.14693860370442	0	-0.335676	52.1944	96149.8	0	3.93400000000003	3.89800000000002	3.94900000000001	3.964	NA	-0.864653	0.271889	-0.000472464	-0.000472464
"Hogg"	"2021-05-23 05:00:00"	0.381883542409394	1.15334954240939	8.89268128298117	-0.291798	56.8633	96108.4	0	4.04000000000002	4.029	4.084	4.09900000000005	NA	1.189	0.771466	-0.00148741813628333	NA
"Hogg"	"2021-05-23 05:30:00"	0.589218130567982	1.15855713056798	98.7181779109072	-0.102858	56.043	96070.8	0	4.12600000000003	4.149	4.20100000000002	4.20800000000003	NA	1.65028	0.569339	0.00122223	0.00122223
"Hogg"	"2021-05-23 06:00:00"	0.551886627579607	1.16219362757961	206.027462348677	3.06986	61.2395	96066.9	0	4.18600000000004	4.24299999999999	4.30200000000002	4.29400000000004	NA	3.98059	0.610307	0.00115719	0.00115719
"Hogg"	"2021-05-23 06:30:00"	0.14994303275381	1.16674303275381	302.422093811107	13.0053	64.0046	96073.5	0	4.26100000000002	4.411	4.54500000000002	4.48200000000003	NA	6.37975	1.0168	0.000402104888079166	NA
"Hogg"	"2021-05-23 07:00:00"	0.225778741440075	1.17603674144007	413.51683992638	24.6872	78.3508	96088.3	0	4.41400000000004	4.72400000000005	4.92200000000003	4.79000000000002	NA	13.5542	0.950258	-0.00102376	-0.00102376
"Hogg"	"2021-05-23 07:30:00"	0.912260168618677	1.18723616861868	509.91147138881	39.9659	85.4906	96095.2	0	4.59800000000001	5.09900000000005	5.37200000000001	5.15300000000002	NA	8.90833	0.274976	-0.00127959	-0.00127959
"Hogg"	"2021-05-23 08:00:00"	1.07989813436239	1.20658775036239	617.22075582658	91.0963	97.2297	96054.6	0	4.91500000000002	5.84000000000003	6.35000000000002	5.87900000000002	NA	15.1996	0.126689616	0.00151175	0.00151175
"Hogg"	"2021-05-23 08:30:00"	1.18196900895146	1.22932480895146	707.046252454506	106.137	108.703	96024.5	0	5.286	6.28500000000003	6.66800000000001	6.33200000000005	NA	21.1079	0.0473558	-0.00178622	-0.00178622
"Hogg"	"2021-05-23 09:00:00"	1.35877075019307	1.25055175019307	803.257124817315	120.083	113.929	95999.1	0	5.63100000000003	6.67100000000005	7.07600000000002	6.74700000000001	NA	19.3604	-0.108219	2.74879e-05	2.74879e-05
"Hogg"	"2021-05-23 09:30:00"	2.08338130979204	1.28362130979204	880.392027459196	151.13	130.441	95964.4	0	6.166	7.24800000000005	7.66300000000001	7.38400000000001	NA	18.855	-0.79976	-0.00175899	-0.00175899
"Hogg"	"2021-05-23 10:00:00"	1.9608468231014	1.3110138231014	958.947875791503	181.463	148.463	95934.2	0	6.60700000000003	7.75700000000001	8.166	7.952	NA	28.7097	-0.649833	0.00307314	0.00307314
"Hogg"	"2021-05-23 10:30:00"	2.3582566960562	1.3603676960562	1018.13556830375	266.409	186.331	95889.3	0	7.39700000000005	8.99700000000001	9.56600000000003	9.298	NA	33.9608	-0.997889	0.00178691	0.00178691
"Hogg"	"2021-05-23 11:00:00"	2.39177334629176	1.41580434629176	1073.68294136138	336.273	235.329	95858.3	0	8.27800000000002	10.623	11.241	10.825	NA	38.7482	-0.975969	0.00465616	0.00465616
"Hogg"	"2021-05-23 11:30:00"	2.43759625538793	1.43679625538793	1110.88988031157	242.489	244.676	95841.7	0	8.61000000000001	10.418	10.885	10.517	NA	28.5779	-1.0008	0.00479611	0.00479611
"Hogg"	"2021-05-23 12:00:00"	2.61594906389437	1.43856906389437	1139.64331641703	187.497	228.466	95846.8	0	8.63800000000003	10.093	10.363	10.166	NA	21.4962	-1.17738	-0.000320198	-0.000320198
"Hogg"	"2021-05-23 12:30:00"	2.6876299738666	1.4559999738666	1152.33391040308	237.908	229.219	95819.5	0	8.91300000000001	10.63	10.954	10.787	NA	27.8065	-1.23163	6.28346e-05	6.28346e-05
"Hogg"	"2021-05-23 13:00:00"	3.1261454078173	1.4906454078173	1152.33391040308	325.955	249.203	95777.7	0	9.45800000000003	11.955	12.628	12.145	NA	36.2287	-1.6355	0.000308282	0.000308282
"Hogg"	"2021-05-23 13:30:00"	3.08123567554132	1.51915567554132	1139.64331641703	369.049	264.526	95736.7	0	9.90500000000003	12.484	13.142	12.736	NA	33.0218	-1.56208	0.00366186	0.00366186
"Hogg"	"2021-05-23 14:00:00"	2.62259188712104	1.55351188712104	1110.88988031157	323.552	286.198	95685	0	10.442	13.217	13.735	13.228	NA	27.9179	-1.06908	0.00411208	0.00411208
"Hogg"	"2021-05-23 14:30:00"	2.84526042445156	1.57333042445156	1073.68294136138	261.755	287.52	95658.7	0	10.751	12.503	12.963	12.704	NA	33.9721	-1.27193	0.00285369	0.00285369
"Hogg"	"2021-05-23 15:00:00"	3.29408692879416	1.61055692879416	1018.13556830375	330.278	312.227	95633.3	0	11.33	13.458	14.003	13.67	NA	39.261	-1.68353	0.00199196	0.00199196
"Hogg"	"2021-05-23 15:30:00"	3.00595856272878	1.62324856272878	958.947875791503	293.881	315.2	95579	0	11.527	13.536	14.035	13.742	NA	36.3502	-1.38271	0.00379948	0.00379948
"Hogg"	"2021-05-23 16:00:00"	3.24175206268824	1.65364206268824	880.392027459196	361.246	343.401	95501.6	0	11.998	14.265	14.965	14.409	NA	43.1076	-1.58811	0.00187121	0.00187121
"Hogg"	"2021-05-23 16:30:00"	2.80923127491342	1.67187127491342	803.257124817315	317.161	357.833	95460.1	0	12.28	14.331	15.006	14.426	NA	39.685	-1.13736	0.00215598	0.00215598
"Hogg"	"2021-05-23 17:00:00"	1.99902212105705	1.67251812105705	707.046252454506	165.115	347.6	95432.7	0	12.29	13.584	13.842	13.611	NA	25.7738	-0.326504	0.00266664	0.00266664
"Hogg"	"2021-05-23 17:30:00"	2.05809634585427	1.66559834585428	617.22075582658	147.474	335.393	95396.1	0	12.183	13.171	13.464	13.287	NA	27.4901	-0.392498	0.00251242	0.00251242
"Hogg"	"2021-05-23 18:00:00"	1.5080744705586	1.6539004705586	509.91147138881	100.146	314.11	95374.6	0	12.002	12.69	12.841	12.718	NA	26.4211	0.145826	0.00457523	0.00457523
"Hogg"	"2021-05-23 18:30:00"	1.59706589584829	1.64105049584829	413.51683992638	93.673	293.862	95302.2	0	11.803	12.336	12.558	12.424	NA	23.8434	0.0439846	0.00162976	0.00162976
"Hogg"	"2021-05-23 19:00:00"	1.92218507005207	1.63285607005207	302.422093811107	153.796	272.604	95243.6	0	11.676	12.432	12.822	12.5820000000001	NA	30.7199	-0.289329	0.00614579	0.00614579
"Hogg"	"2021-05-23 19:30:00"	1.43888064233241	1.61197364233241	206.027462348677	76.0514	239.858	95192	0	11.352	11.829	12.021	11.874	NA	22.0012	0.173093	0.00239692	0.00239692
"Hogg"	"2021-05-23 20:00:00"	2.48616799530248	1.59922899530248	98.7181779109072	130.515	210.612	95116.2	0	11.154	11.788	12.134	11.909	NA	22.5258	-0.886939	-0.00177705	-0.00177705
"Hogg"	"2021-05-23 20:30:00"	0.987204558782338	1.57236755878234	8.89268128298117	62.6236	169.452	95096	0	10.736	11.135	11.308	11.171	NA	14.53	0.585163	0.00380135	0.00380135
"Hogg"	"2021-05-23 21:00:00"	1.05406586073274	1.54351986073274	0	17.4459	118.101	95087.6	0	10.286	10.467	10.548	10.485	NA	3.29694	0.489454	0.000910714	0.000910714
"Hogg"	"2021-05-23 21:30:00"	-0.283649454709465	1.52298876480273	0	3.42635	81.4544	95100.2	0	9.96500000000003	10.1	10.15	10.096	NA	-2.07282	1.832782325	0.00772396	0.00772396
"Hogg"	"2021-05-23 22:00:00"	-1.10686487858177	1.50766512141823	0	-0.242646	53.1074	95068.1	0	9.72500000000002	9.74900000000002	9.702	9.64000000000004	NA	15.2471193023256	2.61453	0.000355949344933333	NA
"Hogg"	"2021-05-23 22:30:00"	-0.255161204113506	1.5028175327286	0	-0.670046	32.4525	95036.1	0	9.649	9.68700000000001	9.67100000000005	9.60400000000004	NA	14.7768126190476	1.78492751351351	-0.00476152	-0.00476152
"Hogg"	"2021-05-23 23:00:00"	-0.240823622055479	1.50466698905563	0	-0.526716	25.3904	94995.4	0	9.678	9.74900000000002	9.745	9.67500000000001	NA	-1.97515	1.77362251428571	0.00286126	0.00286126
"Hogg"	"2021-05-23 23:30:00"	0.697909139099273	1.51404713909927	0	-0.436678	22.9933	94949	0	9.82500000000005	9.904	9.92400000000004	9.86100000000005	NA	-3.53337	0.816138	0.002594	0.002594
"Hogg"	"2021-05-24 00:00:00"	-0.271698043983428	1.51749511817873	0	-0.390417	15.5706	94859.3	0	9.87900000000002	9.96700000000004	9.93200000000002	9.89500000000004	NA	15.1304909756098	1.81775758333333	0.00443920029833333	NA
"Hogg"	"2021-05-24 00:30:00"	-0.248912619212924	1.52171090856485	0	-0.303017	11.7112	94780.7	0	9.94500000000005	10.016	9.99100000000004	9.96700000000004	NA	-2.5026	1.79947351428571	0.00449131	0.00449131
"Hogg"	"2021-05-24 01:00:00"	-0.247059675685337	1.52356385209244	0	-0.287246	9.63965	94717.4	0	9.97400000000005	10.037	10.017	9.99800000000005	NA	14.63375325	1.79947351428571	0.00367515	0.00367515
"Hogg"	"2021-05-24 01:30:00"	-0.866474932162882	1.52407506783712	0	-0.266373	9.66832	94626.2	0	9.98200000000003	10.034	10.012	9.99400000000003	NA	14.63375325	2.39055	0.151567	0.151567
"Hogg"	"2021-05-24 02:00:00"	-0.29326051262188	1.52682328737812	0	-0.325656	15.8999	94516.5	0	10.025	10.052	10.005	9.98700000000002	NA	20.106	1.8200838	0.00650070321	NA
"Hogg"	"2021-05-24 02:30:00"	-0.31629962812738	1.53539217187262	0	-0.303241	24.9624	94408.6	0	10.159	10.154	10.104	10.081	NA	15.9913635897436	1.8516918	0.00441500766973333	NA
"Hogg"	"2021-05-24 03:00:00"	-0.305738831793862	1.54595296820614	0	-0.256208	20.0903	94328.4	0.0016	10.324	10.321	10.305	10.3	NA	-33.1899	1.8516918	-0.00110380843870833	NA
"Hogg"	"2021-05-24 03:30:00"	-0.303614737665171	1.5429436790015	0	-0.213273	27.381	94192.8	6e-04	10.277	10.103	10.174	10.163	NA	20.8523	1.84655841666667	0.00764721915754166	NA
"Hogg"	"2021-05-24 04:00:00"	-0.30740364890633	1.54428815109367	0	-0.126571	18.4425	94131.6	0	10.298	10.205	10.279	10.278	NA	15.9913635897436	1.8516918	0.00246029892	NA
"Hogg"	"2021-05-24 04:30:00"	-0.32764744380684	1.55876776207551	0	-0.177367	9.86935	94059.6	2e-04	10.524	10.489	10.56	10.535	NA	16.0357687179487	1.88641520588235	0.0402234156026666	NA
"Hogg"	"2021-05-24 05:00:00"	-0.334669882739678	1.56806774583175	12.5731426196823	-0.263405	13.0945	93918.7	0	10.669	10.6	10.665	10.63	NA	16.5098745	1.90273762857143	0.0174894523002917	NA
"Hogg"	"2021-05-24 05:30:00"	-0.300492241896722	1.55498584381756	102.251427494487	-0.188674	10.2868	93936.9	0	10.465	10.418	10.479	10.458	NA	29.9937	1.85547808571429	0.0450372367099583	NA
"Hogg"	"2021-05-24 06:00:00"	-0.321042037925338	1.56537316795701	209.384846632521	0.618616	9.69453	93983.4	0	10.627	10.572	10.641	10.642	NA	16.0357687179487	1.88641520588235	0.0567272938014583	NA
"Hogg"	"2021-05-24 06:30:00"	-0.332025841331737	1.58167861321372	305.621500424671	1.764	13.1307	93965.3	2e-04	10.881	10.813	10.871	10.858	NA	27.2087	1.91370445454545	0.0361224044439	NA
"Hogg"	"2021-05-24 07:00:00"	-0.328990429626441	1.58145372188871	416.534177384167	8.77977	10.3798	93970.7	4e-04	10.846	10.808	10.896	10.884	NA	16.5520342105263	1.91044415151515	0.0297276814082916	NA
"Hogg"	"2021-05-24 07:30:00"	0.880895117516472	1.6476493460879	512.770831176317	94.584	17.8589	93932.4	0	11.84	11.863	12.102	12.161	NA	61.18695	0.766754228571428	0.00875051079844167	NA
"Hogg"	"2021-05-24 08:00:00"	-0.564775045553227	1.75327495444677	619.904250314352	189.178	55.588	93914.4	0	13.432	13.651	14.167	14.314	NA	56.1334	2.31805	0.00540276800071667	NA
"Hogg"	"2021-05-24 08:30:00"	-2.96897854428083	1.78342145571917	709.582535189156	115.987	96.0335	93918.6	0	13.859	13.555	14.007	14.091	NA	93.1745	4.7524	0.00772352808812916	NA
"Hogg"	"2021-05-24 09:00:00"	3.25778552867224	1.79964886200558	805.635731037817	310.065	186.604	93921.7	0	14.072	13.72	15.003	15.1	NA	137.594	-1.45813666666667	-0.0047851	-0.0047851
"Hogg"	"2021-05-24 09:30:00"	1.94790886093654	1.82918886093654	882.644220081432	517.086	252.551	93905.5	0	14.487	14.826	17.096	16.823	NA	177.305	-0.11872	-0.00629237	-0.00629237
"Hogg"	"2021-05-24 10:00:00"	1.12672664983887	1.87879364983887	961.071326079045	633.109	334.052	93908.4	0	15.205	16.134	18.016	18.151	NA	201.04	0.752067	-0.00898924	-0.00898924
"Hogg"	"2021-05-24 10:30:00"	3.54169438434718	1.92701438434718	1020.16201802569	728.193	464.174	93906.9	0	15.899	17.458	17.933	18.726	NA	173.406	-1.61468	-0.00755784	-0.00755784
"Hogg"	"2021-05-24 11:00:00"	4.63404742890871	1.95772742890871	1075.61835650544	742.078	553.016	93900.8	0	16.326	17.1	18.356	19.621	NA	141.181	-2.67632	-0.00726734	-0.00726734
"Hogg"	"2021-05-24 11:30:00"	4.15164010062844	2.00984010062844	1112.76431835094	811.107	720.606	93897.2	0	17.074	19.839	17.889	20.25	NA	167.592	-2.1418	-0.00445029	-0.00445029
"Hogg"	"2021-05-24 12:00:00"	5.76250556395035	2.04915556395035	1141.47063149136	798.364	820.299	93909.3	0	17.627	19.747	18.654	19.329	NA	162.281	-3.71335	-0.00996456	-0.00996456
"Hogg"	"2021-05-24 12:30:00"	5.83646293819463	2.06473293819463	1154.14042732255	755.939	906.414	93886.6	0	17.822	19.439	18.747	20.343	NA	168.016	-3.77173	-0.00703834	-0.00703834
"Hogg"	"2021-05-24 13:00:00"	7.79816290815823	2.13099290815823	1154.14042732255	883.271	1066.28	93855.6	0	18.776	19.579	19.835	20.356	NA	205.81	-5.66717	-0.0170273	-0.0170273
"Hogg"	"2021-05-24 13:30:00"	5.6472978662348	2.1471778662348	1141.47063149136	698.886	1132.36	93833.5	0	18.978	19.715	20.697	21.601	NA	185.048	-3.50012	-0.0116967	-0.0116967
"Hogg"	"2021-05-24 14:00:00"	3.78918411280451	2.18240411280451	1112.76431835094	681.206	1295.91	93818.5	0	19.464	20.033	21.442	21.358	NA	241.404	-1.60678	-0.000648241	-0.000648241
"Hogg"	"2021-05-24 14:30:00"	5.59159618075283	2.18561618075283	1075.61835650544	592.081	1325.93	93808.7	0	19.471	20.145	20.976	20.541	NA	206.247	-3.40598	-0.00746697	-0.00746697
"Hogg"	"2021-05-24 15:00:00"	2.38016060775471	2.17299560775471	1020.16201802569	487.519	1330.51	93800.1	0	19.242	20.029	20.472	20.274	NA	198.821	-0.207165	0.00347794	0.00347794
"Hogg"	"2021-05-24 15:30:00"	4.00004373307749	2.22966373307749	961.071326079045	613.374	1458.82	93801.1	0	20.045	21.264	21.446	21.107	NA	188.981	-1.77038	-0.00233239	-0.00233239
"Hogg"	"2021-05-24 16:00:00"	4.728650045529	2.238240045529	882.644220081432	717.518	1462.42	93795.8	0	20.131	21.561	21.867	21.0940000000001	NA	204.02	-2.49041	-0.00162166	-0.00162166
"Hogg"	"2021-05-24 16:30:00"	3.55613577549941	2.20965577549941	805.635731037817	433.823	1392.6	93778.1	0	19.665	20.535	20.722	20.564	NA	190.655	-1.34648	-7.1026e-05	-7.1026e-05
"Hogg"	"2021-05-24 17:00:00"	5.61858718526483	2.23048718526483	709.582535189156	506.962	1444.52	93749.4	0	19.933	20.657	21.14	20.9570000000001	NA	188.033	-3.3881	-0.0126748	-0.0126748
